lab_id,sample_id,tab,outcome,reason,date
032626-31889,35492,Due Out,Good,,2026-03-31
032626-31888,35449,Due Out,Good,,2026-03-31

QBench Good Samples View:
https://asaplabs.qbench.net/tests?sample_ids=35492&sample_ids=35449&sort_order=DESC&view_config_id=17&page_size=700
